timestamps,TP9,AF7,AF8,TP10,Right AUX
1700264827.464,-661.621,-20.508,-519.043,-917.480,0.000
1700264827.468,693.848,90.332,-206.055,9.766,0.000
1700264827.471,563.965,54.688,-239.258,779.785,0.000
1700264827.475,-721.680,10.254,-396.484,-10.742,0.000
1700264827.479,-1000.000,23.926,-439.453,-1000.000,0.000
1700264827.483,136.719,62.500,-348.145,-258.301,0.000
1700264827.487,480.957,97.656,-159.180,740.234,0.000
1700264827.491,-562.012,67.871,-189.453,329.590,0.000
1700264827.495,-1000.000,-9.277,-551.270,-779.297,0.000
1700264827.499,-372.559,28.320,-507.812,-451.660,0.000
1700264827.503,288.574,82.520,-366.211,633.789,0.000
1700264827.507,-528.809,48.828,-320.312,621.094,0.000
1700264827.510,-1000.000,-45.898,-561.035,-512.207,0.000
1700264827.514,-604.492,-57.617,-721.191,-630.859,0.000
1700264827.518,-12.695,31.250,-505.371,422.363,0.000
1700264827.522,-578.613,104.492,-219.238,741.699,0.000
1700264827.526,-1000.000,-4.395,-490.723,-262.207,0.000
1700264827.530,-909.180,-42.969,-708.984,-914.062,0.000
1700264827.534,-404.297,57.617,-412.598,-63.477,0.000
1700264827.538,-611.816,49.316,-308.105,625.977,0.000
1700264827.542,-1000.000,-62.988,-628.418,-76.172,0.000
1700264827.546,-1000.000,-103.027,-783.691,-1000.000,0.000
1700264827.550,-618.164,-12.695,-586.914,-596.191,0.000
1700264827.554,-469.727,19.531,-486.328,324.219,0.000
1700264827.557,-950.684,-34.180,-606.934,-33.691,0.000
1700264827.561,-1000.000,-143.066,-848.633,-1000.000,0.000
1700264827.565,-616.211,-62.012,-750.488,-855.957,0.000
1700264827.569,-52.246,74.219,-465.332,-79.102,0.000
1700264827.573,-577.148,7.812,-575.684,-34.180,0.000
1700264827.577,-1000.000,-104.980,-887.207,-818.848,0.000
1700264827.581,-595.703,-49.805,-812.500,-1000.000,0.000
1700264827.585,591.309,36.133,-565.430,-358.398,0.000
1700264827.589,391.602,-4.883,-598.633,104.980,0.000
1700264827.593,-912.109,-104.980,-868.652,-544.922,0.000
1700264827.596,-641.602,-98.145,-896.484,-1000.000,0.000
1700264827.600,738.281,-6.348,-736.816,-525.391,0.000
1700264827.604,999.512,-24.902,-693.848,241.699,0.000
1700264827.608,-40.039,-114.258,-877.441,-250.488,0.000
1700264827.612,-855.957,-101.562,-894.043,-1000.000,0.000
1700264827.616,508.789,-13.184,-724.121,-778.320,0.000
1700264827.620,999.512,24.902,-634.766,35.156,0.000
1700264827.624,386.719,-4.395,-680.176,-160.645,0.000
1700264827.628,-809.570,-42.480,-819.336,-1000.000,0.000
1700264827.632,213.379,1.465,-831.055,-864.258,0.000
1700264827.635,999.512,80.566,-638.184,-17.578,0.000
1700264827.639,837.402,82.520,-601.562,171.875,0.000
1700264827.643,-350.098,2.930,-853.516,-702.148,0.000
1700264827.647,-13.672,3.418,-862.305,-980.957,0.000
1700264827.651,999.512,73.242,-712.402,-106.445,0.000
1700264827.655,999.512,129.883,-549.805,478.516,0.000
1700264827.659,24.414,84.473,-647.461,-328.125,0.000
1700264827.663,-180.176,26.367,-844.727,-1000.000,0.000
1700264827.667,961.914,112.305,-646.973,-334.473,0.000
1700264827.671,999.512,166.504,-458.496,541.992,0.000
1700264827.675,268.066,116.699,-514.648,93.262,0.000
1700264827.678,-470.703,4.395,-838.867,-951.172,0.000
1700264827.682,669.434,56.641,-758.301,-547.363,0.000
1700264827.686,999.512,174.805,-373.535,494.629,0.000
1700264827.690,546.875,113.281,-485.352,446.289,0.000
1700264827.694,-627.441,-50.781,-880.371,-623.535,0.000
1700264827.698,151.367,-26.855,-834.961,-660.156,0.000
1700264827.702,999.512,135.742,-418.945,370.117,0.000
1700264827.706,910.156,130.371,-361.816,716.309,0.000
1700264827.710,-476.562,-1.953,-645.996,-255.859,0.000
1700264827.713,-323.242,0.977,-703.613,-800.293,0.000
1700264827.717,999.512,110.840,-501.465,169.922,0.000
1700264827.721,999.512,126.953,-306.641,900.391,0.000
1700264827.725,-113.281,20.020,-593.750,177.734,0.000
1700264827.729,-648.438,-8.301,-713.867,-773.438,0.000
1700264827.733,756.836,96.191,-401.855,-95.703,0.000
1700264827.737,999.512,116.211,-277.832,909.668,0.000
1700264827.741,203.613,25.879,-516.113,580.566,0.000
1700264827.745,-980.469,-33.203,-735.840,-584.473,0.000
1700264827.749,200.195,56.152,-477.051,-357.422,0.000
1700264827.753,999.512,111.328,-236.816,768.555,0.000
1700264827.757,510.254,33.691,-396.973,861.328,0.000
1700264827.760,-968.750,-27.344,-653.320,-298.828,0.000
1700264827.764,-220.215,33.691,-538.086,-486.328,0.000
1700264827.768,999.512,98.633,-324.219,614.258,0.000
1700264827.772,868.652,89.844,-215.332,999.512,0.000
1700264827.776,-590.332,14.648,-381.348,151.855,0.000
1700264827.780,-504.395,0.977,-522.949,-509.277,0.000
1700264827.784,945.312,66.895,-339.844,399.902,0.000
1700264827.788,999.512,69.336,-257.812,999.512,0.000
1700264827.792,-114.258,8.789,-351.562,466.797,0.000
1700264827.796,-881.836,-27.344,-494.629,-524.902,0.000
1700264827.800,501.953,8.789,-508.789,84.473,0.000
1700264827.803,999.512,65.430,-227.051,999.512,0.000
1700264827.807,134.277,87.402,-27.344,707.031,0.000
1700264827.811,-1000.000,-11.719,-483.887,-388.672,0.000
1700264827.815,-29.785,61.035,-385.742,-199.707,0.000
1700264827.819,999.512,175.293,56.152,833.496,0.000
1700264827.823,495.605,148.438,139.160,956.055,0.000
1700264827.827,-1000.000,26.367,-325.684,-27.832,0.000
1700264827.831,-354.980,26.367,-432.617,-300.781,0.000
1700264827.835,999.512,119.629,-44.434,665.039,0.000
1700264827.839,835.449,131.348,162.598,999.512,0.000
1700264827.843,-627.441,49.316,-109.375,333.984,0.000
1700264827.846,-655.273,-38.574,-532.227,-260.742,0.000
1700264827.850,822.754,50.781,-225.586,512.207,0.000
1700264827.854,999.512,125.488,221.191,999.512,0.000
1700264827.858,-171.387,16.602,-40.039,605.469,0.000
1700264827.862,-1000.000,-64.941,-422.363,-343.750,0.000
1700264827.866,262.695,34.668,-68.848,82.031,0.000
1700264827.870,999.512,111.328,278.809,988.770,0.000
1700264827.874,151.367,16.602,26.367,801.270,0.000
1700264827.878,-1000.000,-127.441,-418.945,-270.508,0.000
1700264827.882,-164.551,-78.125,-315.430,-270.020,0.000
1700264827.885,999.512,2.930,101.562,757.812,0.000
1700264827.889,500.000,-54.688,15.137,999.512,0.000
1700264827.893,-997.070,-161.621,-478.027,-38.086,0.000
1700264827.897,-494.141,-83.984,-220.215,-643.555,0.000
1700264827.901,981.445,-4.883,108.398,306.152,0.000
1700264827.905,862.793,-26.855,179.688,937.988,0.000
1700264827.909,-561.523,-125.488,-146.484,85.449,0.000
1700264827.913,-855.957,-150.879,-443.359,-884.766,0.000
1700264827.917,577.637,-48.340,-120.605,-242.676,0.000
1700264827.921,999.512,-18.555,104.004,606.445,0.000
1700264827.925,-177.734,-88.379,-139.160,66.895,0.000
1700264827.928,-1000.000,-182.617,-563.965,-998.047,0.000
1700264827.932,91.309,-125.000,-433.105,-692.383,0.000
1700264827.936,999.512,-89.355,-350.098,306.641,0.000
1700264827.940,146.484,-90.332,-377.441,150.879,0.000
1700264827.944,-1000.000,-148.926,-521.484,-871.094,0.000
1700264827.948,-270.020,-157.227,-617.188,-887.207,0.000
1700264827.952,999.512,-74.219,-393.066,-34.180,0.000
1700264827.956,540.039,-63.477,-255.371,272.461,0.000
1700264827.960,-959.961,-155.273,-522.949,-569.336,0.000
1700264827.964,-543.945,-186.523,-696.777,-989.746,0.000
1700264827.968,913.574,-107.422,-528.320,-184.570,0.000
1700264827.971,947.266,-60.547,-326.660,520.020,0.000
1700264827.975,-416.992,-145.996,-546.875,-116.699,0.000
1700264827.979,-866.211,-238.281,-861.816,-969.238,0.000
1700264827.983,535.645,-137.695,-640.625,-307.129,0.000
1700264827.987,999.512,0.000,-212.402,630.371,0.000
1700264827.991,13.184,-78.125,-356.934,398.438,0.000
1700264827.995,-1000.000,-178.711,-602.539,-630.859,0.000
1700264827.999,28.809,-108.398,-469.238,-402.344,0.000
1700264828.003,999.512,-12.695,-176.270,652.832,0.000
1700264828.007,374.023,-47.852,-184.570,732.422,0.000
1700264828.010,-1000.000,-163.574,-603.516,-368.652,0.000
1700264828.014,-298.828,-113.281,-474.121,-633.301,0.000
1700264828.018,999.512,-30.273,-238.281,418.945,0.000
1700264828.022,758.789,-52.734,-236.328,933.105,0.000
1700264828.026,-730.469,-189.453,-558.105,72.266,0.000
1700264828.030,-637.695,-178.711,-652.832,-662.109,0.000
1700264828.034,828.125,-11.230,-213.867,110.352,0.000
1700264828.038,999.512,-13.672,-192.871,941.895,0.000
1700264828.042,-225.098,-109.863,-407.227,327.637,0.000
1700264828.046,-954.102,-133.301,-513.184,-694.336,0.000
1700264828.050,385.254,-56.152,-332.520,-153.809,0.000
1700264828.053,999.512,-45.898,-215.820,853.027,0.000
1700264828.057,105.469,-120.117,-366.211,635.254,0.000
1700264828.061,-1000.000,-175.293,-519.043,-534.180,0.000
1700264828.065,-100.586,-108.887,-408.203,-472.168,0.000
1700264828.069,999.512,-87.402,-389.648,604.004,0.000
1700264828.073,410.156,-141.113,-510.254,729.492,0.000
1700264828.077,-1000.000,-175.781,-579.102,-480.469,0.000
1700264828.081,-421.875,-155.273,-615.234,-893.555,0.000
1700264828.085,999.512,-69.824,-388.672,77.637,0.000
1700264828.088,751.465,-33.203,-233.887,557.129,0.000
1700264828.092,-707.031,-111.816,-477.051,-307.617,0.000
1700264828.096,-771.484,-166.016,-691.406,-1000.000,0.000
1700264828.100,683.105,-82.031,-488.770,-361.816,0.000
1700264828.104,985.352,-37.598,-319.336,396.973,0.000
1700264828.108,-274.902,-116.699,-509.277,-187.500,0.000
1700264828.112,-1000.000,-195.312,-763.184,-1000.000,0.000
1700264828.116,185.547,-155.762,-740.723,-755.371,0.000
1700264828.120,999.512,-72.266,-554.199,-43.945,0.000
1700264828.124,-91.797,-81.055,-563.965,-346.191,0.000
1700264828.128,-1000.000,-187.500,-863.281,-1000.000,0.000
1700264828.131,-298.828,-182.129,-862.305,-1000.000,0.000
1700264828.135,857.422,-96.191,-676.758,-627.441,0.000
1700264828.139,61.523,-125.977,-739.746,-557.617,0.000
1700264828.143,-1000.000,-257.812,-934.082,-964.355,0.000
1700264828.147,-638.672,-234.375,-946.777,-1000.000,0.000
1700264828.151,602.051,-100.586,-720.215,-825.684,0.000
1700264828.155,391.113,-84.473,-657.227,-536.133,0.000
1700264828.159,-826.172,-181.641,-861.816,-813.965,0.000
1700264828.163,-935.059,-230.957,-940.918,-1000.000,0.000
1700264828.167,298.340,-136.719,-894.531,-849.121,0.000
1700264828.171,667.480,-75.684,-815.918,-414.551,0.000
1700264828.174,-435.547,-178.711,-862.305,-646.484,0.000
1700264828.178,-1000.000,-244.629,-976.074,-1000.000,0.000
1700264828.182,-145.996,-77.148,-866.699,-966.309,0.000
1700264828.186,831.055,-10.742,-727.051,-504.395,0.000
1700264828.190,-117.188,-86.426,-784.668,-483.398,0.000
1700264828.194,-1000.000,-164.551,-959.473,-997.559,0.000
1700264828.198,-364.258,-111.816,-911.621,-998.535,0.000
1700264828.202,981.445,-26.855,-804.199,-416.992,0.000
1700264828.206,417.969,-25.391,-802.734,-50.781,0.000
1700264828.210,-999.512,-120.605,-906.738,-685.547,0.000
1700264828.214,-598.145,-106.445,-933.105,-1000.000,0.000
1700264828.217,821.289,14.160,-790.527,-452.148,0.000
1700264828.221,989.258,1.465,-736.816,314.941,0.000
1700264828.225,-387.207,-33.691,-843.750,-277.832,0.000
1700264828.229,-854.980,-20.508,-877.930,-1000.000,0.000
1700264828.233,521.484,33.203,-820.801,-541.016,0.000
1700264828.237,999.512,76.172,-726.562,376.953,0.000
1700264828.241,138.672,46.387,-736.816,81.055,0.000
1700264828.245,-1000.000,-15.625,-863.281,-950.684,0.000
1700264828.249,188.965,22.949,-848.633,-687.988,0.000
1700264828.253,999.512,83.496,-716.309,374.023,0.000
1700264828.257,647.949,66.895,-646.973,498.535,0.000
1700264828.260,-704.102,-34.180,-848.145,-580.078,0.000
1700264828.264,-64.453,-46.387,-924.316,-751.465,0.000
1700264828.268,999.512,49.316,-710.449,296.875,0.000
1700264828.272,999.512,119.629,-426.758,688.965,0.000
1700264828.276,-210.938,10.254,-700.195,-172.852,0.000
1700264828.280,-209.961,-35.156,-812.500,-804.688,0.000
1700264828.284,999.512,87.402,-513.184,66.895,0.000
1700264828.288,999.512,139.160,-323.242,876.953,0.000
1700264828.292,103.027,16.113,-549.316,297.852,0.000
1700264828.296,-544.922,-60.059,-800.781,-690.430,0.000
1700264828.299,724.121,34.180,-584.473,-145.996,0.000
1700264828.303,999.512,76.660,-441.406,868.652,0.000
1700264828.307,340.820,17.090,-551.270,613.770,0.000
1700264828.311,-935.547,-104.980,-833.984,-454.590,0.000
1700264828.315,91.309,-22.461,-717.773,-352.539,0.000
1700264828.319,999.512,125.488,-382.324,645.996,0.000
1700264828.323,664.062,72.266,-421.875,875.977,0.000
1700264828.327,-823.730,-39.062,-736.328,-166.016,0.000
1700264828.331,-334.961,2.441,-645.020,-559.570,0.000
1700264828.335,999.512,105.469,-298.828,447.266,0.000
1700264828.339,980.469,81.543,-314.453,999.512,0.000
1700264828.342,-403.320,-15.137,-590.332,245.117,0.000
1700264828.346,-672.852,-30.273,-652.344,-562.988,0.000
1700264828.350,776.855,41.504,-467.773,270.996,0.000
1700264828.354,999.512,49.805,-366.211,999.512,0.000
1700264828.358,-5.371,-30.273,-559.570,609.375,0.000
1700264828.362,-1000.000,-13.672,-516.113,-407.715,0.000
1700264828.366,271.973,61.035,-357.910,68.848,0.000
1700264828.370,999.512,81.055,-202.148,999.512,0.000
1700264828.374,256.836,45.898,-180.176,850.586,0.000
1700264828.378,-1000.000,-27.344,-467.773,-56.152,0.000
1700264828.382,-144.531,12.207,-391.113,58.105,0.000
1700264828.385,999.512,83.496,-181.152,920.898,0.000
1700264828.389,677.734,91.797,25.391,999.512,0.000
1700264828.393,-845.215,2.441,-208.008,344.727,0.000
1700264828.397,-431.641,-33.691,-395.020,74.219,0.000
1700264828.401,999.512,-0.977,-283.691,809.082,0.000
1700264828.405,987.305,46.387,-36.621,999.512,0.000
1700264828.409,-368.164,39.062,83.496,614.258,0.000
1700264828.413,-754.883,-29.785,-262.207,114.258,0.000
1700264828.417,670.410,33.691,-49.805,676.758,0.000
1700264828.420,999.512,113.281,344.238,999.512,0.000
1700264828.424,45.410,45.898,232.422,800.293,0.000
1700264828.428,-1000.000,-81.055,-213.379,245.117,0.000
1700264828.432,163.086,-6.348,-30.762,532.227,0.000
1700264828.436,999.512,90.820,340.332,999.512,0.000
1700264828.440,376.465,37.598,314.453,948.242,0.000
1700264828.444,-1000.000,-116.699,-179.199,306.152,0.000
1700264828.448,-225.098,-84.473,-260.254,258.789,0.000
1700264828.452,999.512,51.270,262.207,922.852,0.000
1700264828.456,719.727,46.387,397.461,999.512,0.000
1700264828.460,-780.762,-100.586,-40.039,347.656,0.000
1700264828.463,-559.082,-120.605,-213.867,-240.234,0.000
1700264828.467,923.340,25.879,261.719,467.285,0.000
1700264828.471,979.004,29.297,364.258,999.512,0.000
1700264828.475,-325.684,-77.148,61.035,357.910,0.000
1700264828.479,-935.547,-125.977,-185.547,-749.512,0.000
1700264828.483,436.523,-61.035,23.926,-275.391,0.000
1700264828.487,999.512,-37.109,203.613,564.941,0.000
1700264828.491,-39.551,-114.746,-48.340,81.055,0.000
1700264828.495,-1000.000,-176.758,-416.016,-958.984,0.000
1700264828.499,-89.844,-100.586,-197.754,-863.770,0.000
1700264828.503,999.512,-62.500,30.762,-56.152,0.000
1700264828.506,281.738,-134.277,-180.176,-20.996,0.000
1700264828.510,-1000.000,-199.219,-487.305,-847.168,0.000
1700264828.514,-412.109,-153.320,-454.590,-1000.000,0.000
1700264828.518,999.512,-104.004,-350.586,-304.199,0.000
1700264828.522,645.996,-114.258,-314.941,122.070,0.000
1700264828.526,-837.891,-178.223,-450.195,-586.914,0.000
1700264828.530,-715.332,-187.988,-553.223,-1000.000,0.000
1700264828.534,727.051,-111.816,-450.684,-423.828,0.000
1700264828.538,967.285,-108.887,-374.023,367.188,0.000
1700264828.542,-326.660,-169.434,-467.773,-159.668,0.000
1700264828.545,-1000.000,-209.473,-606.445,-1000.000,0.000
1700264828.549,290.527,-176.758,-566.895,-470.215,0.000
1700264828.553,999.512,-112.793,-314.453,575.684,0.000
1700264828.557,-1.953,-105.957,-160.645,444.336,0.000
1700264828.561,-1000.000,-212.891,-567.871,-527.832,0.000
1700264828.565,-145.508,-148.926,-474.121,-372.070,0.000
1700264828.569,999.512,-37.109,-65.430,709.961,0.000
1700264828.573,410.156,-55.664,15.625,948.242,0.000
1700264828.577,-1000.000,-150.391,-393.066,-70.312,0.000
1700264828.581,-426.758,-132.324,-483.887,-370.117,0.000
1700264828.585,999.512,-45.898,-258.301,626.465,0.000
1700264828.588,824.707,-16.602,-85.449,999.512,0.000
1700264828.592,-615.234,-76.172,-296.387,348.145,0.000
1700264828.596,-773.438,-158.203,-647.461,-338.379,0.000
1700264828.600,666.504,-41.016,-332.520,373.535,0.000
1700264828.604,999.512,71.777,135.254,999.512,0.000
1700264828.608,-208.984,-29.297,-99.121,615.234,0.000
1700264828.612,-1000.000,-104.004,-511.719,-379.883,0.000
1700264828.616,157.715,10.254,-211.914,-45.410,0.000
1700264828.620,999.512,76.660,155.762,912.598,0.000
1700264828.624,110.352,-1.953,-23.926,800.293,0.000
1700264828.628,-1000.000,-95.703,-451.660,-316.406,0.000
1700264828.631,-226.074,-58.594,-417.480,-395.020,0.000
1700264828.635,999.512,33.691,-34.180,635.254,0.000
1700264828.639,510.254,-5.371,-121.094,941.895,0.000
1700264828.643,-976.562,-127.441,-553.711,-97.168,0.000
1700264828.647,-563.477,-69.824,-364.746,-736.816,0.000
1700264828.651,900.391,28.809,12.207,158.203,0.000
1700264828.655,875.000,3.906,91.309,827.637,0.000
1700264828.659,-523.438,-95.703,-280.273,38.574,0.000
1700264828.663,-901.367,-120.117,-421.875,-946.289,0.000
1700264828.667,504.883,-70.312,-241.211,-337.402,0.000
1700264828.671,999.512,-50.781,22.949,478.516,0.000
1700264828.674,-160.645,-127.930,-169.434,-71.289,0.000
1700264828.678,-1000.000,-220.703,-646.973,-1000.000,0.000
1700264828.682,10.742,-158.203,-504.883,-831.543,0.000
1700264828.686,999.512,-138.184,-390.625,-36.621,0.000
1700264828.690,121.582,-148.926,-412.598,-190.430,0.000
1700264828.694,-1000.000,-173.340,-554.199,-976.562,0.000
1700264828.698,-352.051,-165.527,-580.078,-986.816,0.000
1700264828.702,999.512,-95.703,-415.039,-381.348,0.000
1700264828.706,489.258,-66.406,-317.871,-134.277,0.000
1700264828.710,-964.355,-142.578,-515.625,-756.836,0.000
1700264828.714,-661.621,-189.941,-753.906,-1000.000,0.000
1700264828.717,776.367,-104.492,-574.707,-583.008,0.000
1700264828.721,858.887,-43.945,-319.336,-17.090,0.000
1700264828.725,-495.117,-135.254,-576.172,-488.281,0.000
1700264828.729,-953.613,-238.281,-923.340,-1000.000,0.000
1700264828.733,418.457,-138.184,-772.461,-666.504,0.000
1700264828.737,999.512,9.766,-359.863,-45.410,0.000
1700264828.741,-140.137,-60.547,-500.000,-389.648,0.000
1700264828.745,-1000.000,-180.176,-795.898,-1000.000,0.000
1700264828.749,-96.191,-102.539,-654.785,-905.762,0.000
1700264828.753,999.512,-0.977,-439.453,-239.258,0.000
1700264828.756,298.828,-38.574,-469.727,-149.414,0.000
1700264828.760,-1000.000,-147.949,-795.898,-882.812,0.000
1700264828.764,-368.164,-112.305,-720.703,-984.375,0.000
1700264828.768,999.512,-17.578,-485.840,-261.719,0.000
1700264828.772,765.137,-35.156,-527.832,236.328,0.000
1700264828.776,-713.867,-162.109,-778.320,-469.727,0.000
1700264828.780,-712.402,-145.996,-811.523,-1000.000,0.000
1700264828.784,742.188,11.719,-505.371,-419.434,0.000
1700264828.788,999.512,21.484,-404.297,408.691,0.000
1700264828.792,-230.469,-66.406,-600.098,-93.262,0.000
1700264828.795,-994.141,-94.727,-753.906,-1000.000,0.000
1700264828.799,301.270,5.371,-490.723,-556.152,0.000
1700264828.803,999.512,30.762,-388.672,485.840,0.000
1700264828.807,151.367,-35.156,-551.758,358.398,0.000
1700264828.811,-1000.000,-85.449,-716.797,-755.859,0.000
1700264828.815,-112.793,-31.738,-620.605,-656.738,0.000
1700264828.819,999.512,3.906,-531.738,538.086,0.000
1700264828.823,502.441,-37.598,-562.012,667.969,0.000
1700264828.827,-1000.000,-88.867,-694.824,-504.883,0.000
1700264828.831,-391.113,-52.246,-647.949,-718.750,0.000
1700264828.835,999.512,30.762,-320.312,322.266,0.000
1700264828.838,902.832,47.852,-210.938,913.574,0.000
1700264828.842,-505.859,-22.461,-435.059,88.379,0.000
1700264828.846,-723.633,-63.965,-582.031,-667.480,0.000
1700264828.850,714.355,14.648,-426.270,150.879,0.000
1700264828.854,999.512,49.805,-217.285,999.512,0.000
